Wall time,Step,Value
1598971510.897968,100,0.43405312299728394
1598971612.296981,101,0.4984348714351654
1598971731.096791,102,0.7339557409286499
1598971880.852016,103,-0.06641178578138351
1598971985.162911,104,0.8915532827377319
1598972104.194937,105,1.1313618421554565
1598972214.195056,106,0.843484103679657
1598972324.51683,107,0.7087265253067017
1598972434.905962,108,1.109191656112671
1598972580.28324,109,0.5168004631996155
1598972724.560398,110,0.8055432438850403
1598972826.970706,111,1.182021975517273
1598972937.170547,112,1.0572243928909302
1598973047.615108,113,0.3229070007801056
1598973129.303423,114,0.5060901045799255
1598973237.965957,115,0.9197701215744019
1598973339.680499,116,0.7310240864753723
1598973441.524214,117,0.6642113327980042
1598973534.845814,118,0.6729058027267456
1598973636.112832,119,0.4936932325363159
1598973745.05715,120,1.0409907102584839
1598973829.923971,121,0.6334541440010071
1598973920.511417,122,0.8556053042411804
1598974027.034168,123,0.6440138816833496
1598974128.200111,124,0.7931177020072937
1598974224.866628,125,0.8495712876319885
1598974311.588628,126,0.8043386936187744
1598974423.043473,127,1.0644110441207886
1598974523.609838,128,0.41738227009773254
1598974627.821548,129,0.9944908618927002
1598974732.154026,130,0.5805254578590393
1598974843.964283,131,1.0939922332763672
1598974939.975227,132,0.733478844165802
1598975036.163949,133,0.8877750039100647
1598975146.908645,134,0.5743358731269836
1598975256.76309,135,0.5827198624610901
1598975358.807181,136,0.7347124218940735
1598975477.585164,137,1.079427719116211
1598975589.262111,138,0.9454620480537415
1598975713.873308,139,0.24191349744796753
1598975840.839278,140,0.4529116749763489
1598975943.572593,141,1.0379917621612549
1598976064.093897,142,1.632258653640747
1598976166.993754,143,0.752022922039032
1598976262.99392,144,0.8317541480064392
1598976359.994368,145,0.8290209174156189
1598976474.937566,146,0.7770997285842896
1598976583.481331,147,1.1379501819610596
1598976699.759211,148,2.075741767883301
1598976835.136394,149,1.1037572622299194
1598976958.613947,150,2.137606143951416
1598977074.902534,151,2.424820899963379
1598977200.067527,152,1.8062175512313843
1598977316.401273,153,0.5120792984962463
1598977449.556474,154,1.9429471492767334
1598977573.26758,155,1.380730152130127
1598977668.811425,156,2.133484363555908
1598977796.755327,157,1.5075711011886597
1598977909.799402,158,1.6164957284927368
1598978046.276389,159,1.9132723808288574
1598978168.520504,160,1.9695929288864136
1598978292.764794,161,1.567236304283142
1598978427.987033,162,1.2326087951660156
1598978564.074921,163,1.4647833108901978
1598978697.230245,164,1.7510159015655518
1598978830.874306,165,1.588233232498169
1598978990.396252,166,1.7823551893234253
1598979125.184467,167,1.3740336894989014
1598979258.273365,168,1.955630898475647
1598979399.549017,169,1.2242451906204224
1598979520.938551,170,0.34781333804130554
1598979643.138035,171,1.6448254585266113
1598979781.615812,172,1.6199133396148682
1598979905.449335,173,1.2747280597686768
1598980042.11513,174,1.1134843826293945
1598980170.325992,175,2.2517850399017334
1598980288.63637,176,1.7059937715530396
1598980418.391588,177,1.6277693510055542
1598980536.847018,178,2.0047354698181152
1598980688.912838,179,1.082510232925415
1598980815.234415,180,1.723119854927063
1598980952.568165,181,1.7720285654067993
1598981076.744827,182,2.0407209396362305
1598981219.477935,183,1.4007625579833984
1598981348.177195,184,2.0251688957214355
1598981472.954546,185,1.9874446392059326
1598981583.021383,186,1.9087079763412476
1598981729.176872,187,1.4199491739273071
1598981840.331688,188,2.5028059482574463
1598981970.742703,189,2.2606301307678223
1598982099.341534,190,1.7205710411071777
1598982219.530202,191,2.0878853797912598
1598982365.851087,192,1.874150037765503
1598982517.340323,193,1.2946689128875732
1598982650.617067,194,1.9243072271347046
1598982769.295154,195,2.094204902648926
1598982896.628019,196,1.2808575630187988
1598983015.194736,197,1.7161439657211304
1598983158.594297,198,1.6488726139068604
1598983287.860669,199,1.7878609895706177
1598983406.104032,200,1.8638805150985718
1598983525.993107,201,2.2036309242248535
1598983662.159375,202,2.0138285160064697
1598983685.913998,203,-0.5
1598983823.592487,204,1.7362948656082153
1598983942.825147,205,2.2600371837615967
1598984062.20253,206,1.9882420301437378
1598984207.202033,207,1.4906816482543945
1598984230.501056,208,-0.5
1598984358.045629,209,1.7866215705871582
1598984390.557154,210,-0.14262716472148895
1598984528.967008,211,1.7383228540420532
1598984648.645297,212,1.4405032396316528
1598984782.744658,213,1.524865984916687
1598984824.355251,214,0.39213767647743225
1598984953.555203,215,1.9342641830444336
1598985091.887636,216,1.2841295003890991
1598985230.320733,217,1.5008116960525513
1598985374.842466,218,0.1184585690498352
1598985512.33122,219,1.603966474533081
1598985646.44259,220,1.5442825555801392
1598985775.474995,221,1.6330393552780151
1598985886.62957,222,2.4394469261169434
1598986015.507404,223,1.059880018234253
1598986145.684418,224,1.871181845664978
1598986273.317145,225,2.115060329437256
1598986402.99499,226,2.087902784347534
1598986532.794582,227,1.6851847171783447
1598986668.116262,228,1.9554710388183594
1598986809.326327,229,1.3458120822906494
1598986968.492848,230,1.7268123626708984
1598987105.31507,231,2.256497621536255
1598987249.814192,232,1.9425448179244995
1598987398.880223,233,1.847970962524414
1598987522.601696,234,2.153024435043335
1598987673.934969,235,1.6294928789138794
1598987837.612668,236,1.3130844831466675
1598987968.034681,237,2.1076533794403076
1598988091.489737,238,1.8110915422439575
1598988213.699387,239,1.7655029296875
1598988352.411076,240,2.3072316646575928
1598988463.532371,241,2.538053035736084
1598988632.676473,242,1.1120840311050415
1598988756.332252,243,2.151082754135132
1598988889.653968,244,2.1791422367095947
1598988913.841398,245,-0.5
1598989055.363802,246,1.2433139085769653
1598989196.342232,247,1.6804633140563965
1598989277.885554,248,0.7437021136283875
1598989425.873208,249,1.2715932130813599
1598989557.73983,250,1.5622177124023438
1598989694.228962,251,1.7997031211853027
1598989826.517601,252,1.7092154026031494
1598989958.516504,253,1.7068787813186646
1598990089.782786,254,1.5277029275894165
1598990211.76009,255,2.4066593647003174
1598990252.838284,256,-1.0853204727172852
1598990383.826794,257,2.3911290168762207
1598990544.892394,258,1.227733850479126
1598990686.591869,259,1.2609137296676636
1598990827.225151,260,2.1772966384887695
1598990976.602689,261,1.6946821212768555
1598991128.035295,262,1.5845966339111328
1598991259.934918,263,1.408860683441162
1598991419.067807,264,1.0418729782104492
1598991571.7561,265,1.7494693994522095
1598991713.321943,266,1.4378412961959839
1598991866.010277,267,1.5518994331359863
1598992014.332706,268,1.1174734830856323
1598992155.87655,269,1.9102094173431396
1598992297.720077,270,1.1632908582687378
1598992441.453063,271,1.3309880495071411
1598992575.84163,272,1.5503605604171753
1598992709.741057,273,1.4085520505905151
1598992850.362688,274,1.6674613952636719
1598992994.351757,275,1.3947352170944214
1598993066.706907,276,0.739495575428009
1598993199.08454,277,1.6328742504119873
1598993341.295084,278,1.6612608432769775
1598993464.482798,279,2.198969841003418
1598993589.671515,280,2.4025847911834717
1598993731.827022,281,1.5419076681137085
1598993875.648265,282,1.2283217906951904
1598994008.503524,283,1.5724639892578125
1598994133.436881,284,2.313403844833374
1598994276.602678,285,1.7916014194488525
1598994417.835957,286,2.2071449756622314
1598994571.168759,287,1.9377959966659546
1598994705.712644,288,1.938965916633606
1598994831.334507,289,1.6119086742401123
1598994966.211358,290,1.67259681224823
1598995128.855844,291,1.3760251998901367
1598995261.39945,292,2.071324348449707
1598995414.719936,293,1.4440569877624512
1598995547.832198,294,2.163722276687622
1598995692.453035,295,1.616944670677185
1598995837.79786,296,1.8698930740356445
1598995990.063975,297,1.580346703529358
1598996116.552073,298,2.1757566928863525
1598996259.007695,299,2.248056650161743
1598996393.729836,300,1.947112798690796
1598996557.305964,301,1.6138776540756226
1598996702.716785,302,1.9385806322097778
1598996838.39414,303,1.9696258306503296
1598996973.505012,304,1.5185779333114624
1598997108.64924,305,1.9622795581817627
1598997244.170372,306,2.0008676052093506
1598997399.259397,307,1.295594573020935
1598997525.403091,308,2.1030936241149902
1598997676.502977,309,0.6873683929443359
1598997821.491019,310,1.8471373319625854
1598997946.34603,311,2.2841155529022217
1598998089.823154,312,2.0059375762939453
1598998217.24582,313,2.1429829597473145
1598998364.18982,314,1.6958856582641602
1598998500.977835,315,1.366439938545227
1598998638.59933,316,1.9473400115966797
1598998775.099787,317,1.5223175287246704
1598998911.998425,318,1.7394825220108032
1598999038.742399,319,2.178650140762329
1598999174.975802,320,2.010887861251831
1598999292.419241,321,2.365770101547241
1598999455.863618,322,1.7275704145431519
1598999603.541016,323,1.5128607749938965
1598999730.629964,324,1.986653447151184
1598999867.651208,325,2.2929370403289795
1599000020.617535,326,1.9044365882873535
1599000147.761182,327,1.9331704378128052
1599000271.727559,328,2.36012601852417
1599000419.11576,329,1.7851972579956055
1599000547.993293,330,2.5033936500549316
1599000685.004438,331,2.168548822402954
1599000820.959531,332,1.8647781610488892
1599000956.836178,333,2.184782028198242
1599001101.980709,334,2.0322883129119873
1599001264.057053,335,0.9890192151069641
1599001403.034916,336,1.6437441110610962
1599001532.290183,337,2.250457525253296
1599001679.712298,338,1.9473010301589966
1599001807.800583,339,1.555209755897522
1599001957.555882,340,1.639731764793396
1599002113.032792,341,2.262824535369873
1599002259.909774,342,2.0487260818481445
1599002403.887681,343,0.8828489780426025
1599002551.264155,344,1.873276710510254
1599002679.709354,345,2.1982321739196777
1599002704.229976,346,-0.5
1599002840.696963,347,1.9935847520828247
1599002986.773663,348,2.2419793605804443
1599003117.284887,349,2.1132638454437256
1599003266.384634,350,1.6391149759292603
1599003394.584791,351,2.2131733894348145
1599003544.583535,352,1.9208184480667114
1599003684.272403,353,1.8747749328613281
1599003814.482707,354,2.238753080368042
1599003973.060508,355,1.8498464822769165
1599004111.181736,356,2.0641748905181885
1599004240.715069,357,1.9632689952850342
1599004382.159138,358,2.244466543197632
1599004529.058464,359,2.041433811187744
1599004668.701872,360,2.035175085067749
1599004808.124084,361,2.079350471496582
1599004938.567907,362,1.7284753322601318
1599005089.478152,363,1.9334590435028076
1599005246.400567,364,1.9286993741989136
1599005387.45536,365,1.8127995729446411
1599005535.099779,366,1.8079904317855835
1599005675.299429,367,1.617537021636963
1599005834.4538,368,1.8308402299880981
1599005954.709133,369,2.389479637145996
1599006085.653508,370,2.101544141769409
1599006228.741525,371,1.9205766916275024
1599006369.808149,372,1.9183762073516846
1599006527.229232,373,1.9206451177597046
1599006676.696228,374,1.743211269378662
1599006844.473825,375,0.5049416422843933
1599006994.584024,376,1.878051996231079
1599007145.083049,377,2.1689133644104004
1599007276.527698,378,2.2199649810791016
1599007409.115517,379,2.015723705291748
1599007558.648804,380,2.1483232975006104
1599007698.136779,381,1.9987373352050781
1599007829.436376,382,1.814818024635315
1599007969.069583,383,2.222933530807495
1599008100.324737,384,2.1390490531921387
1599008231.491135,385,2.3182663917541504
1599008371.979774,386,2.1209065914154053
1599008503.867982,387,2.122554063796997
1599008626.711696,388,2.294281482696533
1599008796.15586,389,1.810315489768982
1599008947.677804,390,1.7453218698501587
1599009060.08839,391,2.4509661197662354
1599009220.465472,392,1.4308972358703613
1599009372.687221,393,1.8293377161026
1599009505.13106,394,2.254786491394043
1599009637.608004,395,1.9464943408966064
1599009769.574928,396,2.484325885772705
1599009928.174288,397,1.7862898111343384
1599010068.406979,398,1.968518853187561
1599010222.560612,399,1.745073914527893
1599010354.06143,400,2.046617269515991
1599010485.094429,401,2.110891819000244
1599010637.060574,402,1.1192376613616943
1599010768.893859,403,1.8777462244033813
1599010909.482474,404,2.2257587909698486
1599011041.159853,405,2.0257985591888428
1599011192.659147,406,1.7737261056900024
1599011332.291929,407,1.969693660736084
1599011473.502664,408,2.0033793449401855
1599011616.135814,409,2.194878339767456
1599011766.735353,410,1.6855660676956177
1599011904.867862,411,1.9237583875656128
1599012046.901023,412,2.076763391494751
1599012216.444805,413,1.8481048345565796
1599012348.822727,414,2.324589729309082
1599012492.033481,415,1.538931131362915
1599012625.432917,416,2.1390650272369385
1599012767.143372,417,1.773928165435791
1599012917.842572,418,1.9947841167449951
1599013068.808348,419,1.992173433303833
1599013210.674925,420,1.6328709125518799
1599013362.086117,421,1.8262107372283936
1599013503.352324,422,1.6915827989578247
1599013644.062939,423,1.9253615140914917
1599013794.673806,424,1.967559814453125
1599013926.739033,425,2.3648476600646973
1599014069.538935,426,1.9050089120864868
1599014201.250181,427,2.1679770946502686
1599014371.094332,428,1.5351988077163696
1599014530.0708,429,1.8218724727630615
1599014683.570192,430,1.8016899824142456
1599014844.226111,431,1.9907968044281006
1599014975.847466,432,2.2218170166015625
1599015117.413484,433,2.0083603858947754
1599015259.391489,434,2.009514093399048
1599015411.190455,435,1.9899299144744873
1599015562.34539,436,1.5326530933380127
1599015713.067145,437,1.7515558004379272
1599015866.022373,438,1.723291277885437
1599015997.910992,439,2.0661559104919434
1599016130.199728,440,1.8366069793701172
1599016262.632308,441,1.7357443571090698
1599016406.043437,442,1.5594310760498047
1599016548.598941,443,1.6183784008026123
1599016711.031908,444,1.796162724494934
1599016853.586682,445,2.020509958267212
1599016996.519758,446,1.9764307737350464
1599017138.018934,447,2.0650923252105713
1599017278.074185,448,2.1071882247924805
1599017421.295775,449,2.0790815353393555
1599017575.494623,450,1.733931541442871
1599017710.183715,451,2.1692886352539062
1599017854.549584,452,1.9966418743133545
1599017988.804838,453,2.171013593673706
1599018131.404176,454,2.096050500869751
1599018275.215016,455,1.7759168148040771
1599018408.115111,456,2.202629566192627
1599018551.692055,457,1.1328246593475342
1599018695.525119,458,2.051011085510254
1599018839.235578,459,1.6708427667617798
1599018973.324743,460,1.988361120223999
1599019116.612319,461,1.767923355102539
1599019260.923632,462,1.8282535076141357
1599019405.645502,463,2.003126382827759
1599019539.678289,464,2.2349305152893066
1599019684.588515,465,1.8996634483337402
1599019806.510254,466,2.5206198692321777
1599019940.687245,467,1.7745492458343506
1599020082.664845,468,2.061016798019409
1599020226.564336,469,1.9732837677001953
1599020377.797269,470,2.4944236278533936
1599020532.107738,471,1.8230699300765991
1599020684.585492,472,2.024325132369995
1599020828.196244,473,2.243931293487549
1599020973.028714,474,2.0004985332489014
1599021114.817491,475,2.2508020401000977
1599021192.751279,476,0.5028262734413147
1599021338.494667,477,1.8160840272903442
1599021473.671378,478,1.795235276222229
1599021608.772097,479,1.8752013444900513
1599021753.78175,480,1.572658658027649
1599021888.759948,481,2.053795337677002
1599022023.903179,482,2.1193759441375732
1599022168.925432,483,1.7191365957260132
1599022323.691321,484,1.957509160041809
1599022448.590807,485,2.274094581604004
1599022583.612821,486,2.3376355171203613
1599022738.434217,487,1.9638466835021973
1599022884.778693,488,1.8189964294433594
1599023027.278174,489,2.404000997543335
1599023171.51078,490,2.0882322788238525
1599023317.743512,491,1.6375617980957031
1599023463.676389,492,1.8040430545806885
1599023619.187596,493,1.8911890983581543
1599023776.453227,494,1.7576920986175537
1599023902.042197,495,2.3823037147521973
1599024038.730537,496,2.2204878330230713
1599024212.074405,497,0.7690854072570801
1599024377.829451,498,1.6468044519424438
1599024531.384232,499,2.2788071632385254
1599024668.639887,500,2.2047576904296875
1599024796.182782,501,2.338200092315674
1599024943.13887,502,2.224069833755493
1599025097.671371,503,2.2290596961975098
1599025243.949196,504,2.2370316982269287
1599025393.726047,505,2.2968485355377197
1599025542.514296,506,2.3264102935791016
1599025689.99204,507,2.213836669921875
1599025836.891928,508,2.2331597805023193
1599025971.246572,509,2.3960859775543213
1599026120.367554,510,2.3497917652130127
1599026269.111886,511,2.219741106033325
1599026404.355844,512,2.558199167251587
1599026543.544768,513,2.4528648853302
1599026692.08851,514,2.1894874572753906
1599026852.188345,515,2.1500887870788574
1599027007.531515,516,2.2763237953186035
1599027166.242184,517,2.129917860031128
1599027329.575385,518,2.2876157760620117
1599027476.597255,519,2.2712531089782715
1599027626.151794,520,2.4267795085906982
1599027778.218457,521,2.2892191410064697
1599027945.861468,522,2.397496461868286
1599028097.273195,523,2.2714650630950928
1599028259.894507,524,2.1568496227264404
1599028414.92757,525,2.186007499694824
1599028568.415896,526,2.4336557388305664
1599028735.993235,527,2.177788734436035
1599028891.725686,528,2.1838343143463135
1599029040.203221,529,2.2964155673980713
1599029193.068862,530,2.1770741939544678
1599029333.78005,531,2.344827890396118
1599029475.857415,532,2.2106847763061523
1599029606.867734,533,2.4611048698425293
1599029758.18975,534,2.2685821056365967
1599029912.123144,535,2.215782880783081
1599030057.355317,536,2.2976508140563965
1599030192.166129,537,2.527820587158203
1599030327.021018,538,2.3909430503845215
1599030461.243335,539,2.234596014022827
1599030606.052943,540,2.295377254486084
1599030738.585895,541,2.3561630249023438
1599030880.596463,542,2.511137008666992
1599031024.451684,543,2.315542697906494
1599031174.56316,544,2.3823704719543457
1599031328.728361,545,2.2058050632476807
1599031461.13986,546,2.3998169898986816
1599031582.406077,547,2.433189868927002
1599031714.516377,548,2.488893985748291
1599031857.849312,549,2.174722909927368
1599032001.871454,550,2.1884429454803467
1599032135.025962,551,2.4418752193450928
1599032287.603629,552,2.2987751960754395
1599032438.925634,553,2.196370840072632
1599032580.768962,554,2.4635746479034424
1599032742.502817,555,1.837722897529602
1599032897.934974,556,2.285691261291504
1599033028.056201,557,2.4052059650421143
1599033179.512118,558,2.3028464317321777
1599033330.466495,559,2.194321632385254
1599033481.621641,560,2.1355268955230713
1599033621.765276,561,2.4708211421966553
1599033773.454046,562,2.140794038772583
1599033935.875565,563,2.2771215438842773
1599034107.987404,564,2.293541431427002
1599034260.486481,565,2.3142216205596924
1599034402.474622,566,2.377650022506714
1599034564.607767,567,2.2919137477874756
1599034718.195236,568,2.11857271194458
1599034872.3513,569,2.2980282306671143
1599035044.17255,570,1.7093086242675781
1599035186.848615,571,2.3758108615875244
1599035341.038148,572,2.319742441177368
1599035493.87138,573,2.250701665878296
1599035648.782192,574,2.1697702407836914
1599035815.714533,575,2.19596791267395
1599035971.124858,576,2.249302625656128
1599036147.669255,577,2.1759047508239746
1599036314.278238,578,2.1771905422210693
1599036479.03484,579,2.2000396251678467
1599036620.789634,580,2.40435791015625
1599036763.122396,581,2.3406760692596436
1599036928.801205,582,2.2370550632476807
1599037092.465228,583,2.133582830429077
1599037246.665313,584,2.1520674228668213
1599037378.298686,585,2.4478511810302734
1599037509.642278,586,2.5282604694366455
1599037674.431678,587,2.260145902633667
1599037841.052032,588,1.8259400129318237
1599037996.262807,589,2.235055923461914
1599038149.096791,590,2.4040720462799072
1599038324.784322,591,2.4127049446105957
1599038465.02764,592,2.1777806282043457
1599038627.672379,593,2.1737782955169678
1599038798.793468,594,2.1879453659057617
1599038948.293435,595,2.573946952819824
1599039102.925932,596,2.246809244155884
1599039256.202297,597,2.1896896362304688
1599039428.447166,598,2.327767848968506
1599039581.414115,599,2.149228811264038
1599039733.846093,600,2.1506989002227783
1599039863.501745,601,2.3534793853759766
1599040016.822892,602,2.1453089714050293
1599040158.96657,603,2.379075765609741
1599040313.111787,604,2.274749279022217
1599040485.933246,605,2.2209513187408447
1599040637.700393,606,2.5145108699798584
1599040791.577301,607,2.3955578804016113
1599040943.876858,608,2.441652536392212
1599041097.476831,609,2.1861047744750977
1599041280.163742,610,2.1939334869384766
1599041420.596009,611,2.5101964473724365
1599041585.773276,612,2.2017288208007812
1599041760.729386,613,2.191937208175659
1599041941.239692,614,1.9986982345581055
1599042088.651202,615,2.3602688312530518
1599042257.927336,616,2.3092236518859863
1599042431.571128,617,1.9981590509414673
1599042615.349465,618,2.1728734970092773
1599042784.46007,619,2.232896327972412
1599042930.803426,620,2.4275736808776855
1599043091.359187,621,2.3505942821502686
1599043250.269725,622,2.2132320404052734
1599043424.868144,623,2.4167728424072266
1599043584.479249,624,2.383378505706787
1599043736.445177,625,2.479719877243042
1599043896.134373,626,2.4316556453704834
1599044075.066299,627,2.2226266860961914
1599044224.332295,628,2.486945152282715
1599044418.743165,629,2.017510414123535
1599044600.076594,630,2.2002487182617188
1599044775.23081,631,2.233811616897583
1599044940.685599,632,2.331392526626587
1599045129.051896,633,2.2976973056793213
1599045294.274054,634,2.3239078521728516
1599045467.994858,635,2.530989408493042
1599045620.294888,636,2.555394172668457
1599045801.972482,637,1.6505298614501953
1599045975.527341,638,2.212045192718506
1599046031.282546,639,0.6478549838066101
1599046182.404936,640,2.374157428741455
1599046346.848248,641,2.3247230052948
1599046511.81478,642,2.2875094413757324
1599046689.235482,643,2.287606954574585
1599046869.791507,644,2.0996792316436768
1599047036.547545,645,2.2636172771453857
1599047203.279264,646,2.234011650085449
1599047382.912736,647,2.1074626445770264
1599047549.810898,648,2.3489255905151367
1599047725.800267,649,2.3612608909606934
1599047906.253975,650,1.9545156955718994
1599048086.408849,651,2.2533791065216064
1599048255.453756,652,2.0642969608306885
1599048412.619753,653,2.036094903945923
1599048606.118672,654,2.3100295066833496
1599048786.096477,655,2.23291277885437
1599048968.817526,656,1.8754212856292725
1599049150.217685,657,2.102393627166748
1599049317.139437,658,2.3418383598327637
1599049465.683405,659,2.514760732650757
1599049616.515578,660,2.4098916053771973
1599049780.49304,661,1.860106348991394
1599049952.636987,662,2.2540647983551025
1599050141.669378,663,2.2769393920898438
1599050356.068355,664,2.224005937576294
1599050556.46891,665,2.181565999984741
1599050763.890336,666,1.6776342391967773
1599050950.678681,667,2.5815584659576416
1599051133.688735,668,2.622662305831909
1599051333.399551,669,2.179354190826416
1599051507.399218,670,2.1819186210632324
1599051714.565585,671,1.990989089012146
1599051926.241273,672,1.8648077249526978
1599052157.474039,673,0.5640698671340942
1599052327.261385,674,2.4034597873687744
1599052481.107089,675,2.418806791305542
1599052658.183879,676,1.8465685844421387
1599052841.683203,677,2.1807610988616943
1599053005.116752,678,2.237799882888794
1599053180.094124,679,2.1840672492980957
1599053364.737281,680,2.2411413192749023
1599053550.692866,681,2.2063159942626953
1599053717.580755,682,2.187483310699463
1599053872.747014,683,2.2000858783721924
1599054038.257773,684,2.232503890991211
1599054189.613001,685,2.1162760257720947
1599054344.090209,686,2.1997628211975098
1599054491.289485,687,2.287304639816284
1599054662.133567,688,1.9049336910247803
1599054841.155635,689,2.147490978240967
1599055018.999838,690,2.210921287536621
1599055177.565287,691,1.9996273517608643
1599055359.208943,692,2.0808088779449463
1599055528.064026,693,2.24611496925354
1599055706.264079,694,2.1709864139556885
1599055865.285136,695,2.103022813796997
1599056012.12975,696,2.173980712890625
1599056170.78449,697,2.1893222332000732
1599056339.261987,698,2.186161518096924
1599056506.050353,699,2.5198311805725098
1599056676.971554,700,1.8729543685913086
1599056848.204057,701,1.8895816802978516
1599057017.925758,702,2.2499024868011475
1599057179.592736,703,2.2533071041107178
1599057339.258913,704,2.3138644695281982
1599057509.424376,705,2.189711809158325
1599057667.391577,706,2.423861503601074
1599057827.05656,707,2.2306482791900635
1599057995.278618,708,2.4372119903564453
1599058142.933206,709,2.4321701526641846
1599058335.355255,710,2.261936902999878
1599058483.210317,711,2.24346923828125
1599058660.854743,712,1.7276114225387573
1599058820.809752,713,2.024364471435547
1599058981.453419,714,2.1613101959228516
1599059163.964334,715,2.160935640335083
1599059324.708201,716,2.3586771488189697
1599059516.062798,717,1.3074936866760254
1599059677.384537,718,2.2787933349609375
1599059836.695297,719,2.3796133995056152
1599059891.283918,720,0.6586599946022034
1599060008.438847,721,0.533006489276886
1599060157.516539,722,2.528470754623413
1599060306.060009,723,2.306765556335449
1599060461.915056,724,2.4805898666381836
1599060606.925773,725,2.5873167514801025
1599060776.547666,726,2.270310163497925
1599060945.169764,727,2.3431100845336914
1599061102.557119,728,2.276144027709961
1599061259.579046,729,2.2043163776397705
1599061426.901415,730,2.1708104610443115
1599061560.000977,731,2.531222105026245
1599061725.167557,732,2.3652400970458984
1599061882.055288,733,2.1694083213806152
1599062058.588015,734,2.2058138847351074
1599062215.343653,735,2.1717774868011475
1599062360.409338,736,2.3872244358062744
1599062530.408875,737,2.192772150039673
1599062698.597705,738,2.3697726726531982
1599062844.54202,739,2.403049945831299
1599063002.474426,740,2.2581825256347656
1599063148.618769,741,2.3562276363372803
1599063294.874158,742,2.4567837715148926
1599063472.92917,743,2.186403751373291
1599063619.050169,744,2.5355982780456543
1599063777.927462,745,2.2238245010375977
1599063955.994419,746,2.163878917694092
1599064089.815939,747,2.4635708332061768
